3336021371537 ,0
3336021371544 ,0
3336021390712 ,-1
3336021390750 ,0
3336022030242 ,0
3336022056228 ,0
3336022063714 ,4
3336022065442 ,1
3336022065459 ,1
3336022067248 ,7
3336022067255 ,7
3336022080001 ,22
3336022120172 ,1
3336022800173 ,1
3336022800180 ,3
3336022800197 ,7
3336022800203 ,10
3336023460505 ,0
3336023521138 ,0
3336023521152 ,6
3336023521169 ,15
3336023521237 ,5
3336023521305 ,0
3336023521312 ,0
3336023521329 ,1
3336023521336 ,0
3336023521343 ,3
3336023521367 ,8
3336023521374 ,2
3336024001561 ,1
3336024234204 ,0
3336024707012 ,5
3336024707104 ,0
3336024707111 ,1
3336024707203 ,3
3336024811238 ,0
3336024827000 ,0
3336024827116 ,0
3336024827208 ,0
3336024827253 ,0
3336024827376 ,0
3336025040651 ,3
3336025040675 ,0
3336028234460 ,0
3336029056221 ,0
3336029234483 ,0
3507614811109 ,0
3507614811116 ,0
3507614811208 ,7
350ML,2
35368002106 ,2
35368002151 ,1
35368002212 ,1
35368002540 ,3
35368003042 ,0
35368003097 ,1
35368003608 ,1
35368202155 ,1
35368202216 ,2
35368203046 ,2
35368203091 ,2
35585447025 ,3
3661726000353 ,2
3661726000360 ,3
3661726000377 ,2
373091020400 ,23
400001 ,1
400002 ,0
4000498023808 ,2
4000498025826 ,0
4002064201337 ,17
4002064201368 ,14
4002064201405 ,38
4002064201580 ,13
4002064205045 ,123
4002064205052 ,33
4002064205069 ,0
4002064205083 ,24
4002064205106 ,12
4002064205113 ,0
4002064205144 ,0
4002064205151 ,0
4002064205168 ,0
4002064208060 ,26
4002064400167 ,11
4002064400174 ,0
4002064400259 ,0
4002064400686 ,18
4002064400693 ,32
4002064400709 ,21
4002064400716 ,21
4002064400723 ,24
4002064400730 ,23
4002064400747 ,43
4002064401065 ,40
4002064401362 ,24
4002064401393 ,13
4002064401423 ,0
4002064401874 ,29
4002064401881 ,0
4002064402109 ,28
4002064405353 ,0
4002064406091 ,13
4002064406268 ,0
4002064406282 ,45
4002064406756 ,8
4002064406763 ,24
4002064406787 ,0
4002064407005 ,1
4002064407296 ,0
4002064407364 ,28
4002064407517 ,9
4002064408064 ,2
4002064408804 ,1
4002064409139 ,2
4002064409146 ,0
4002064409436 ,8
4002064412887 ,4
4002064412900 ,91
4002064412917 ,101
4002064412948 ,170
4002064412962 ,124
4002064412979 ,294
4002064413082 ,0
4002064413099 ,223
4002064413105 ,147
4002064413112 ,0
4002064413129 ,39
4002064413143 ,133
4002064413150 ,291
4002064413266 ,133
4002064413273 ,132
4002064414157 ,97
4002064414164 ,27
4002064414171 ,12
4002064414508 ,3
4002064414515 ,144
4002064417080 ,26
4002064417127 ,11
4002064417233 ,0
4002064417240 ,0
4002064417370 ,22
4002064417462 ,2
4002064417646 ,27
4002064418261 ,0
4002064418285 ,32
4002064418391 ,36
4002064418407 ,38
4002064418421 ,44
4002064418445 ,0
4002064418551 ,5
4002064418568 ,16
4002064418575 ,35
4002064418612 ,0
4002064418629 ,9
4002064418643 ,9
4002064418650 ,36
4002064418667 ,34
4002064418674 ,12
4002064418698 ,0
4002064418711 ,21
4002064418735 ,12
4002064418865 ,19
4002064418872 ,22
4002064420387 ,12
4002064420394 ,0
4002064420400 ,15
4002064420448 ,31
4002064420516 ,0
4002064420523 ,0
4002064420615 ,12
4002064421025 ,18
4002064421032 ,23
4002064421124 ,21
4002064421223 ,0
4002064430003 ,42
4002064430010 ,21
4002064430027 ,22
4002064430058 ,32
4002064430065 ,0
4002064430102 ,16
4002064430126 ,16
4002064500119 ,1
4002064500126 ,11
4002064500188 ,33
4002064501284 ,3
4002064501307 ,5
4002064501345 ,5
4002064504711 ,0
4002064504728 ,11
4002064504735 ,1
4002064504742 ,10
4002064504766 ,2
4002064504773 ,2
4002064504803 ,1
4002064504810 ,16
4002064504827 ,22
4002064504834 ,14
4002064504841 ,61
4002064504858 ,63
4002064505305 ,27
4002064506050 ,0
4002064506074 ,59
4002064512242 ,0
4002064512259 ,-10
4002064512266 ,2
4002064512280 ,0
4002064512297 ,-2
4002064512303 ,-1
4002064512310 ,0
4002064512327 ,7
4002064513003 ,0
4002064513041 ,0
4002064513065 ,2
4002064514444 ,0
4002064514468 ,0
4002064514482 ,8
4002064514604 ,0
4002064514611 ,41
4002064514628 ,53
4002064514635 ,49
4002064514734 ,19
4002064514741 ,30
4002064514802 ,11
4002064514819 ,13
4002064514826 ,16
4002064514833 ,10
4002064514840 ,0
4002064514857 ,0
4002064514864 ,0
4002064514871 ,20
4002064514888 ,6
4002064514895 ,18
4002064514901 ,41
4002064541730 ,0
4002064541761 ,0
4002064541792 ,7
4002064605111 ,4
4002064605128 ,0
4002064617107 ,1
4002064617114 ,47
4002064617121 ,1
4002064617138 ,16
4002064617220 ,1
4002064617251 ,39
4002064618005 ,0
4002064618012 ,49
4002064618050 ,17
4002064618074 ,18
4002064618081 ,8
4002064618098 ,3
4002064618104 ,2
4002064618128 ,-1
4002064618135 ,1
4008239103727 ,2
4008239103765 ,15
4008239106018 ,40
4008239106025 ,17
4008239106063 ,0
4008239106100 ,11
4008239107374 ,85
4008239110343 ,0
4008239110350 ,15
4008239111296 ,1
4008239120038 ,80
4008239120120 ,25
4008239120137 ,18
4008239121813 ,5
4008239130167 ,21
4008239130198 ,8
4008239130235 ,2
4008239130242 ,2
4008239130259 ,34
4008239140296 ,22
4008239140319 ,17
4008239140517 ,13
4008239150011 ,1
4008239150103 ,51
4008239150264 ,48
4008239150653 ,18
4008239155559 ,84
4008239158871 ,4
4008239159045 ,3
4008239160799 ,18
4008239160966 ,34
4008239169914 ,35
4008239201416 ,33
4008239209917 ,18
4008239210036 ,79
4008239210470 ,123
4008239211804 ,52
4008239211941 ,0
4008239211965 ,43
4008239211989 ,34
4008239212245 ,3
4008239212313 ,45
4008239212375 ,50
4008239212382 ,49
4008239212436 ,1
4008239212450 ,38
4008239212542 ,6
4008239212634 ,50
4008239212641 ,45
4008239212788 ,0
4008239212887 ,33
4008239212894 ,33
4008239212900 ,33
4008239212924 ,14
4008239212948 ,36
4008239212962 ,40
4008239214270 ,36
4008239216403 ,27
4008239216410 ,19
4008239216434 ,30
4008239235206 ,0
4008239235213 ,0
4008239250438 ,0
4008239250735 ,0
4008239251947 ,17
4008239252234 ,0
4008239252821 ,9
4008239286161 ,11
4008239286468 ,0
4008239286567 ,31
4008239288417 ,5
4008239288424 ,3
4008239288431 ,6
4008239288448 ,11
4008239288455 ,4
4008239288462 ,11
4008239288479 ,4
4008239290915 ,0
4008239307743 ,27
4008239307750 ,37
4008239307774 ,22
4008239307835 ,2
4008239307859 ,0
4008239309587 ,12
4008239310026 ,2
4008239310217 ,48
4008239310330 ,9
4008239313799 ,19
4008239313843 ,60
4008239313850 ,29
4008239340467 ,3
4008239346483 ,0
4008239351180 ,2
4008239396501 ,1
4008239398802 ,1
4008239398833 ,2
4008239398864 ,26
4008239398987 ,7
4008239399083 ,3
4008239399120 ,6
4008239399564 ,23
4008239399717 ,8
4011708350171 ,1
4012496000125 ,12
4012496000132 ,4
4012496000859 ,11
4012496000927 ,11
4012496008343 ,7
4012496008350 ,3
4012496008398 ,1
4012496010681 ,4
4012496010698 ,10
4012496210425 ,0
4012496220028 ,6
4012496220035 ,5
4012496220066 ,6
4012496220073 ,5
4012496220097 ,4
4012496220103 ,5
4012496220172 ,0
4012496220196 ,3
4012496220202 ,5
4012496220233 ,1
4012496220240 ,5
4012496220301 ,4
4012496220349 ,16
4015110016410 ,1
4016598230114 ,5
4016598230121 ,5
4016598230152 ,6
4016598230169 ,4
4016598460672 ,4
4016598465639 ,4
4016598608661 ,6
4016598649671 ,2
4016598681701 ,0
4016598849705 ,1
4016598870501 ,1
40227070 ,13
40228070 ,0
4022853069535 ,0
4022853076434 ,7
4022853076595 ,7
4022853077905 ,3
4022853078094 ,4
4022853079534 ,11
4022853079787 ,7
4022853080950 ,5
4022853081094 ,16
4022853081223 ,8
4022853087355 ,2
4022853087386 ,2
4022853122520 ,1
4022853133151 ,0
4022853152633 ,6
4022853157188 ,2
4022853157195 ,0
4022853157270 ,8
4022853157294 ,4
4022853165534 ,12
4022853166388 ,8
4022853170316 ,3
4022853174765 ,13
4022853174819 ,4
4022853175052 ,14
4022853176097 ,9
4022853176103 ,16
4022853176110 ,1
4022853176127 ,7
4022853176479 ,8
4022853176509 ,10
4022853176745 ,8
4022853176752 ,8
4022853176776 ,6
4022853178411 ,7
4022853178879 ,7
4022853183255 ,5
4022853183286 ,2
4022853184306 ,2
4022853190307 ,16
4022853191854 ,1
4022853192967 ,4
4022853193148 ,16
4022853193742 ,2
4022853193759 ,1
4022853194299 ,4
4022853194640 ,16
4022853194794 ,1
4022853194800 ,2
4022853194923 ,4
4022853194954 ,15
40230070 ,19
41 ,28
4168638008549 ,11
4168638060813 ,25
4168638060820 ,11
4168638060844 ,27
4168638990028 ,2
4168638992312 ,11
4168638998499 ,4
4332 ,0
464 ,13
4719856836058 ,0
4719856836072 ,0
4719856836096 ,19
4719859034192 ,7
4897030550102 ,46
4897030550119 ,2
4897030550140 ,12
4897030550157 ,23
4897030550164 ,5
4897030550416 ,0
4897030550750 ,4
4897030551062 ,4
4897030551086 ,3
4897030552100 ,1
48970305521000 ,1
48970305521002 ,1
48970305521500 ,1
4897030552946 ,1
4897030552953 ,1
4897030553141 ,1
4897030553233 ,1
489703055325 ,4
4897030553332 ,9
4897030553356 ,3
4897030553370 ,4
4897030553387 ,1
4897030553400 ,0
4897030553547 ,7
4897030553554 ,1
4897030553561 ,7
4897030553578 ,5
4897030553585 ,2
4897030553639 ,0
4897030553707 ,5
4897030553714 ,7
4897030553790 ,0
4897030553806 ,2
4897030553950 ,9
4897030554018 ,0
4897030554032 ,23
4897030554094 ,3
4897030554124 ,0
4897030554148 ,0
4897030554155 ,2
4897030554162 ,1
4897030554230 ,5
4897030554261 ,0
4897030554292 ,24
4897030554308 ,0
4897030554414 ,7
4897030554704 ,1
4897030554711 ,2
4897030554728 ,20
4897030554735 ,7
4897030554742 ,6
4897030554759 ,15
4897030554773 ,4
4897030554780 ,10
4897030554810 ,13
4897030555022 ,19
4897030555039 ,0
4897030555053 ,4
4897030555138 ,67
4897030555145 ,23
4897030555169 ,25
4897030555176 ,11
4897030555671 ,1
4897030555923 ,29
4897030555947 ,2
4897030555954 ,7
4897030556081 ,1
4897030556104 ,9
4897030556159 ,9
4897030556180 ,0
4897030556197 ,11
4897030556203 ,118
4897030556319 ,2
4897030556340 ,6
4897030556364 ,15
4897030556555 ,1
4897030556616 ,6
4897030556630 ,70
4897030556647 ,0
4897030556692 ,59
4897030556715 ,2
4897030556739 ,7
4897030557057 ,3
48970305575000 ,2
4897030557637 ,14
4897030557699 ,58
4897030557750 ,4
4972547524683 ,47
4A03,0
500001 ,2
50000427048 ,9
50000427246 ,28
50000427543 ,31
50000570492 ,3
50000573622 ,-6
50000574988 ,0
50000575008 ,-2
50000582655 ,1
50000583010 ,6
500008 ,1
500016 ,0
500ML,18
5011569002829 ,1
5011569002874 ,5
5011569008579 ,1
5012428040181 ,1
5023556341309 ,22
5023556341323 ,22
5023556341330 ,22
5023556341347 ,26
5023556341354 ,23
5023556450223 ,1
5023556451008 ,5
5023556451015 ,2
5023556451022 ,1
5023556451053 ,3
5023556451060 ,2
5023556451107 ,1
5023556451206 ,1
5023556451701 ,1
5023556451916 ,1
5023556454504 ,3
5023556455204 ,5
5023556455235 ,1
5023556460109 ,2
5023556460567 ,11
5023556460581 ,3
5023556460604 ,3
5023556460628 ,9
5023556460642 ,2
5023556460666 ,4
5023556460727 ,8
5023556460741 ,1
5023556460765 ,3
5023556460789 ,3
5023556460802 ,4
5023556460826 ,1
5023556460840 ,2
5023556460864 ,2
5023556460888 ,4
5023556461205 ,2
5023556462011 ,5
5023556462059 ,11
5023556462073 ,0
5023556462110 ,7
5023556463032 ,6
5023556463278 ,0
5023556464022 ,3
5023556464053 ,7
5023861000311 ,30
5023861000335 ,30
5023861000403 ,82
5023861000700 ,60
5023861000793 ,37
5023861000809 ,9
5023861111505 ,60
5023861111512 ,3
5023861111628 ,23
5023861111901 ,20
5023861112311 ,4
5023861112335 ,58
5023861114704 ,15
5023861114728 ,15
5023861114766 ,15
5023861114926 ,7
5023861115268 ,9
5023861115282 ,10
5023861115305 ,4
5023861115589 ,23
5023861115862 ,20
5023861115961 ,20
5023861116265 ,20
5023861116418 ,19
5023861116432 ,5
5023861118221 ,0
5023861118238 ,-1
5023861118474 ,110
5023861118498 ,32
5023861118511 ,62
5023861118535 ,64
5023861118559 ,10
5023861119310 ,1
5023861119327 ,0
5023861119341 ,0
5023861119921 ,0
5023861119945 ,40
5023861119952 ,0
5023861119976 ,0
5023861120132 ,39
5023861120163 ,39
5023861121016 ,40
5023861121436 ,0
5023861121832 ,11
5023861121924 ,20
5023861122013 ,40
5023861122037 ,28
5023861122051 ,24
5023861122075 ,40
5028804002100 ,0
5028804002179 ,23
5028804002186 ,21
5028804003695 ,19
5028804003701 ,15
5028804003756 ,1
5028804007198 ,21
5028804008478 ,8
5028804008744 ,11
5028804008775 ,15
5028804008782 ,5
5028804008799 ,13
5028804101278 ,1
5028804101353 ,9
5028804101360 ,8
5028804101407 ,2
5028804101445 ,5
5028804101476 ,23
5028804101506 ,2
5028804101612 ,5
5028804101704 ,3
5028804740286 ,1
5028804740293 ,15
5028804740309 ,4
5028804740316 ,8
5028804740323 ,18
5028804840382 ,20
5028804840399 ,21
5028804840467 ,11
5040010 ,21
5040016 ,13
5080001 ,10
5168120714001 ,4
5168220621056 ,16
5168250409051 ,20
5168310420057 ,12
5168350222505 ,1
5212018000032 ,0
5350393001975 ,2
5400274256649 ,3
5400274256656 ,3
5400274256892 ,0
5400274256908 ,0
5400274256922 ,1
5400274257899 ,2
5400274258964 ,3
5400274260233 ,0
5400274261995 ,0
5400274262039 ,0
5400274262770 ,0
5400274270034 ,3
5400274287940 ,6
5400274292739 ,13
5400274294023 ,10
5400274302179 ,9
5400274302186 ,4
5400274302193 ,6
5400274311058 ,5
5400274314578 ,11
5400274314585 ,10
5400274314592 ,12
5400274314608 ,11
5400274314615 ,12
5400274314684 ,4
5400274363149 ,3
5400274363156 ,5
5400274363163 ,7
5400274363170 ,10
5400274363187 ,9
5400274363194 ,9
5400274529194 ,16
5400274531494 ,1
5400274531616 ,10
5400274544388 ,3
5400274680987 ,7
5400274717706 ,1
5400274717720 ,3
5400274717768 ,0
5400274722915 ,1
5400274730132 ,8
5400274738022 ,1
5400274750024 ,0
5400274750680 ,1
5400274753711 ,0
5400274811411 ,5
5400274822899 ,4
5400274837442 ,0
5400274892564 ,0
5400274897545 ,7
5400274925002 ,2
5400274948889 ,3
5400274948919 ,3
5400274954194 ,25
5400274954965 ,3
5400274954972 ,3
5400274954989 ,3
5400274958529 ,0
5400274959342 ,6
5400274982036 ,0
5400274984139 ,22
5400274984207 ,22
5400274984245 ,19
5400274984283 ,4
5400274984702 ,6
5400585002065 ,0
5400585002140 ,3
5400585002409 ,0
5400585003475 ,0
5400585004465 ,2
5400585004496 ,2
5400585004526 ,3
5400585004557 ,2
5400585004700 ,14
5400585004731 ,1
5400585004762 ,0
5400585004847 ,6
5400585004861 ,3
5400585005097 ,3
5400585005110 ,2
5400585005684 ,2
5400585005691 ,1
5400585005707 ,3
5400585005714 ,0
5400585005721 ,2
5400585005813 ,2
5400585005929 ,11
5400585006971 ,0
5400585006988 ,2
5400585006995 ,2
5400585007008 ,2
5400585007077 ,2
5400585007084 ,0
5400585008487 ,5
5400585008494 ,2
5400585008746 ,1
5400585009347 ,0
5400585009354 ,0
5400585010138 ,7
5400585010145 ,6
5400585010152 ,6
5400585010169 ,3
5400585010183 ,2
5400585010206 ,3
5400585010213 ,6
5400585010657 ,1
5400585010671 ,1
5400585010695 ,1
5400585011159 ,0
5400585011418 ,0
5400585012200 ,3
5400585012217 ,4
5400585012224 ,3
5400585012477 ,0
5400585012866 ,0
5400585012873 ,2
5400585012897 ,1
5400585012903 ,1
5400585012910 ,2
5400585013528 ,3
5400585013597 ,3
5400585013627 ,3
5400585028898 ,9
5400585029291 ,1
5400585032345 ,0
5400585032376 ,0
5400585033069 ,1
5400585034554 ,0
5400585034585 ,0
5400585034615 ,0
5400585036473 ,3
5400585036497 ,3
5400585036510 ,3
5400585043037 ,0
5400585043068 ,4
5400585043099 ,1
5400585043129 ,0
5400585043150 ,3
5400585043211 ,3
5400585045765 ,4
5400585045796 ,1
5400585045826 ,1
5400585046571 ,8
5400585046663 ,6
5400585049176 ,5
5400585049299 ,4
5400585049480 ,8
5400585050417 ,4
5400585050509 ,11
5400585050806 ,0
5400585051179 ,1
5400585053128 ,5
5400585053210 ,0
5400585053715 ,0
5400585054002 ,1
5400585056433 ,3
5400585056464 ,4
5400585056495 ,2
5400585056525 ,1
5400585056655 ,8
5400585056679 ,7
5400585056693 ,11
5400585056716 ,8
5400585057003 ,6
5400585058307 ,0
5400585060140 ,2
5400585060294 ,10
5400585063233 ,0
5400585063240 ,2
5400585063257 ,1
5400585063295 ,3
5400585063325 ,0
5400585063370 ,0
5400585065534 ,1
5400585065688 ,2
5400585065701 ,2
5400585065725 ,1
5400585065749 ,1
5400585065763 ,1
5400585066906 ,6
5400585066999 ,5
5400585067040 ,5
5400585068405 ,0
5400585068467 ,0
5400585068498 ,14
5400585068689 ,2
5400585068924 ,6
5400585073355 ,0
5400585073379 ,3
5400585073409 ,3
5400585073430 ,3
5400585073478 ,1
5400585073522 ,4
5400585073638 ,0
5400585079432 ,0
5400585082890 ,0
5400585082999 ,0
5400585083033 ,1
5400585083668 ,0
5400585083729 ,4
5400585083798 ,3
5400585084313 ,1
5400585086201 ,2
5400585087741 ,0
5400585093506 ,0
5400585094343 ,0
5400585094824 ,0
5400585095012 ,0
5400585095043 ,0
5400585095173 ,3
5400585095203 ,2
5400585095302 ,1
5400585095326 ,1
5400585095456 ,1
5400585095548 ,9
5400585095609 ,0
5400585096033 ,1
5400585096064 ,5
5400585096101 ,0
5400585096163 ,1
5400585098341 ,1
5400585098365 ,0
5400585098389 ,2
5400585098402 ,1
5400585100327 ,4
5400585100365 ,0
5400585100402 ,0
5400585100525 ,0
5400585100815 ,7
5400585100969 ,0
5400585101010 ,0
5400585101164 ,0
5400585101300 ,0
5400585101416 ,0
5400585102338 ,0
5400585103946 ,1
5400585105049 ,2
5400585106343 ,0
5400585106497 ,0
5400585106824 ,0
5400585106855 ,16
5400585106893 ,2
5400585107180 ,6
5400585107333 ,0
5400585107357 ,0
5400585107371 ,0
5400585107401 ,0
5400585107432 ,0
5400585107463 ,0
5400585110692 ,0
5400585111187 ,1
5400585111569 ,0
5400585111576 ,0
5400585111989 ,0
5400585112214 ,2
5400585112252 ,0
5400585112276 ,0
5400585112450 ,1
5400585112467 ,1
5400585112504 ,0
5400585112528 ,0
5400585112542 ,3
5400585112559 ,2
5400585112573 ,3
5400585112597 ,1
5400585112610 ,3
5400585112993 ,0
5400585113037 ,2
5400585113051 ,2
5400585113099 ,5
5400585113150 ,2
5400585113181 ,3
5400585113204 ,2
5400585117059 ,5
5400585117080 ,7
5400585117110 ,3
5400585117257 ,1
5400585117370 ,1
5400585117400 ,3
5400585117431 ,1
5410340220108 ,0
5411290103831 ,4
5411290104821 ,3
5411290106634 ,2
5411290106665 ,3
5411290106795 ,2
5411290106825 ,3
5411290106856 ,3
5411290137522 ,1
5411290150927 ,0
5411290155397 ,2
5411290155427 ,0
5411290162029 ,2
5411290162111 ,0
5411290162258 ,0
5411290170475 ,10
5411290174534 ,2
5411290203548 ,1
5411290215763 ,1
5411290238663 ,0
5411290265553 ,1
5411290277051 ,1
5411290278966 ,0
5411290283823 ,2
5411290283946 ,0
5411290287739 ,0
5411290289320 ,7
5411290293525 ,0
5411290313971 ,3
5411290314350 ,2
5411290326285 ,0
5411388002220 ,0
5412087001507 ,4
5412087008889 ,3
5413500002040 ,0
5413500002095 ,-1
5415245047805 ,5
5415245054308 ,2
5415245055008 ,1
5415245055503 ,0
5415245084701 ,0
5415245129709 ,3
5415245134307 ,0
5415245135403 ,2
5415245149202 ,4
5415245149905 ,4
5415245150000 ,3
5415245151502 ,0
5415245151601 ,5
5415245152004 ,2
5415245152509 ,3
5415245152707 ,3
5415245152905 ,0
5415245396705 ,11
5415245397108 ,5
5415245438801 ,15
5415245441801 ,0
5415245442006 ,0
5415245442105 ,0
5607329012117 ,1
5607329031729 ,17
5607329032962 ,1
5607329032979 ,1
5607329046303 ,1
5607329046310 ,1
5607329052311 ,22
5607329069128 ,1
5607329069142 ,2
5607329069166 ,2
5607329078847 ,9
5607329080987 ,1
5607329080994 ,1
5607329081014 ,1
5607329081069 ,1
5607329081083 ,2
5607329081144 ,2
5723998440997 ,2
600003 ,3
600004 ,2
600014 ,2
600016 ,15
605 ,4
6215454621455 ,33
624 ,5
6287005810016 ,0
6287008500068 ,0
6287008500105 ,0
6287008500112 ,0
6287008500150 ,1
6287008500181 ,0
6287008500198 ,0
645095861107 ,17
6500000100471 ,320
6500201700135 ,0
6500201700142 ,6
6500201700210 ,0
6500201700234 ,0
6500201700357 ,0
6500201700494 ,3
6500201710011 ,0
6500201710165 ,1
6500201726142 ,6
6500201726203 ,5
6500201726210 ,1
6500201733164 ,6
6500201733911 ,11
6500201741770 ,5
6500201751670 ,12
6500201760030 ,0
6500201767480 ,3
6500201767497 ,4
6500201767718 ,0
6500201778301 ,13
6500201790457 ,2
6500201790709 ,14
6500201794479 ,21
6500201797395 ,1
6500201799306 ,1
6500202712120 ,2
671875796871 ,11
671875796888 ,9
671875796918 ,3
67714001914 ,0
67714001945 ,-1
67714102000 ,352
67714102017 ,243
67714102024 ,202
67714102031 ,235
67714102048 ,260
67714102062 ,230
67714102109 ,13
67714102116 ,31
67714102147 ,-2
67714982046 ,0
67714982053 ,0
67714982084 ,1
67714982138 ,17
67714982145 ,0
67714982152 ,0
67714982190 ,0
67714982206 ,1
67714982213 ,0
67714982336 ,10
67714982343 ,2
67714982350 ,0
67714982367 ,0
67714982411 ,5
